0.21	1.53835762	0
0.2174	1.530846431	0
0.2251	1.524078907	0
0.233	1.518041768	0
0.2412	1.512572116	0
0.2497	1.507609587	0
0.2585	1.503100963	0
0.2676	1.498999219	0
0.277	1.495262719	0
0.2868	1.491821503	0
0.2969	1.488683281	0
0.3074	1.485791437	0
0.3182	1.483150433	0
0.3294	1.480714442	0
0.341	1.478467652	0
0.353	1.47639513	0
0.3655	1.474468282	0
0.3783	1.47270468	0
0.3917	1.471052512	0
0.4055	1.46952865	0
0.4197	1.468121822	0
0.4345	1.46680482	0
0.4498	1.46558083	0
0.4657	1.464436031	0
0.4821	1.463371935	0
0.4991	1.462376439	0
0.5167	1.461444991	0
0.5349	1.460573079	0
0.5537	1.459756285	0
0.5732	1.458986561	0
0.5934	1.458260788	0
0.6143	1.457575807	0
0.636	1.456925601	0
0.6584	1.456310408	0
0.6816	1.455724699	0
0.7056	1.45516603	0
0.7305	1.454629875	0
0.7562	1.454116165	0
0.7829	1.453618854	0
0.8104	1.45313961	0
0.839	1.452671274	0
0.8686	1.452213821	0
0.8992	1.451765383	0
0.9308	1.451324079	0
0.9636	1.450885397	0
0.9976	1.450447736	0
1.033	1.450006962	0
1.069	1.44957109	0
1.107	1.449121462	0
1.146	1.448668311	0
1.186	1.448209659	0
1.228	1.447732246	0
1.271	1.447245577	0
1.316	1.446736352	0
1.362	1.446213852	0
1.41	1.445664578	0
1.46	1.445086147	0
1.512	1.444475988	0
1.565	1.443843402	0
1.62	1.443173929	0
1.677	1.442464576	0
1.736	1.441712173	0
1.797	1.440913367	0
1.861	1.440050939	0
1.926	1.439148066	0
1.994	1.438172943	0
2.064	1.43713496	0
2.137	1.436013962	0
2.212	1.434819618	0
2.29	1.433529881	0
2.371	1.432137211	0
2.454	1.430651699	0
2.541	1.429028728	0
2.63	1.427296094	0
2.723	1.425404433	0
2.819	1.423361368	0
2.918	1.421154416	0
3.021	1.418745952	0
3.128	1.416117293	0
3.238	1.413274157	0
3.352	1.410169683	0
3.47	1.406778215	0
3.592	1.403070896	0
3.719	1.398982	0
3.85	1.394503572	0
3.986	1.389555342	0
4.126	1.384120806	0
4.271	1.378099774	0
4.422	1.371370131	0
4.578	1.363881434	0
4.739	1.355526219	0
4.906	1.346117123	0
5.079	1.335482357	0
5.258	1.323410544	0
5.443	1.3096384	0
5.635	1.293746028	0
5.833	1.275372396	0
6.039	1.253728956	0
6.252	1.228088835	0
6.472	1.197325672	0
6.7	1.159649414	0
