0.5123	4.235	0.06
0.5166	4.215	0.06
0.5209	4.196	0.056
0.5254	4.177	0.053
0.5299	4.159	0.043
0.5344	4.14	0.045
0.5391	4.123	0.048
0.5438	4.106	0.044
0.5486	4.089	0.044
0.5535	4.073	0.032
0.5585	4.057	0.038
0.5636	4.042	0.032
0.5687	4.026	0.034
0.574	4.012	0.03
0.5794	3.997	0.027
0.5848	3.983	0.03
0.5904	3.969	0.03
0.5961	3.956	0.027
0.6019	3.943	0.025
0.6078	3.931	0.025
0.6138	3.918	0.024
0.6199	3.906	0.022
0.6262	3.893	0.022
0.6326	3.882	0.019
0.6391	3.87	0.018
0.6458	3.858	0.017
0.6526	3.847	0.016
0.6595	3.837	0.016
0.6666	3.826	0.015
0.6738	3.815	0.014
0.6812	3.805	0.013
0.6888	3.796	0.013
0.6965	3.787	0.013
0.7045	3.778	0.012
0.7126	3.768	0.011
0.7208	3.761	0.011
0.7293	3.752	0.01
0.738	3.745	0.01
0.7469	3.736	0.009
0.756	3.728	0.009
0.7653	3.721	0.008
0.7749	3.714	0.008
0.7847	3.705	0.007
0.7948	3.697	0.007
0.8051	3.688	0.006
0.8157	3.681	0.006
0.8266	3.673	0.001
0.83	3.671413565	0.000965517
0.84	3.66674758	0.000932224
0.85	3.662081595	0.000900078
0.86	3.65741561	0.000869041
0.87	3.652749625	0.000839074
0.88	3.64808364	0.00081014
0.89	3.643417655	0.000782204
0.9	3.63875167	0.000755232
0.91	3.634085685	0.000729189
0.92	3.6294197	0.000704045
0.93	3.624753715	0.000679767
0.94	3.62008773	0.000656327
0.95	3.615421745	0.000633695
0.96	3.61075576	0.000611844
0.97	3.606089775	0.000590746
0.98	3.60142379	0.000570375
0.99	3.596757805	0.000550707
1	3.59209182	0.000531717
1.01	3.587425835	0.000513382
1.02	3.58275985	0.000495679
1.03	3.578093865	0.000478587
1.04	3.57342788	0.000462084
1.05	3.568761895	0.00044615
1.06	3.56409591	0.000430765
1.07	3.559429925	0.000415911
1.08	3.55476394	0.00040157
1.09	3.550097955	0.000387722
1.1	3.54543197	0.000374353
1.11	3.540765985	0.000361444
1.12	3.5361	0
1.13	3.534	0
1.14	3.5319	0
1.15	3.5298	0
1.16	3.5277	0
1.17	3.5256	0
1.18	3.5235	0
1.19	3.5214	0
1.2	3.5193	0
1.21	3.517715	0
1.22	3.51613	0
1.23	3.514545	0
1.24	3.51296	0
1.25	3.511375	0
1.26	3.50979	0
1.27	3.508205	0
1.28	3.50662	0
1.29	3.505035	0
1.3	3.50345	0
1.31	3.501865	0
1.32	3.50028	0
1.33	3.498695	0
1.34	3.49711	0
1.35	3.495525	0
1.36	3.49394	0
1.37	3.492355	0
1.38	3.49077	0
1.39	3.489185	0
1.4	3.4876	0
1.41	3.48677	0
1.42	3.48594	0
1.43	3.48511	0
1.44	3.48428	0
1.45	3.48345	0
1.46	3.48262	0
1.47	3.48179	0
1.48	3.48096	0
1.49	3.48013	0
1.5	3.4793	0
1.51	3.47847	0
1.52	3.47764	0
1.53	3.47681	0
1.54	3.47598	0
1.55	3.47515	0
1.56	3.47432	0
1.57	3.47349	0
1.58	3.47266	0
1.59	3.47183	0
1.6	3.471	0
1.61	3.47045	0
1.62	3.4699	0
1.63	3.46935	0
1.64	3.4688	0
1.65	3.46825	0
1.66	3.4677	0
1.67	3.46715	0
1.68	3.4666	0
1.69	3.46605	0
1.7	3.4655	0
1.71	3.46495	0
1.72	3.4644	0
1.73	3.46385	0
1.74	3.4633	0
1.75	3.46275	0
1.76	3.4622	0
1.77	3.46165	0
1.78	3.4611	0
1.79	3.46055	0
1.8	3.46	0
1.81	3.45945	0
1.82	3.4589	0
1.83	3.45835	0
1.84	3.4578	0
1.85	3.45725	0
1.86	3.4567	0
1.87	3.45615	0
1.88	3.4556	0
1.89	3.45505	0
1.9	3.4545	0
1.91	3.45395	0
1.92	3.4534	0
1.93	3.45285	0
1.94	3.4523	0
1.95	3.45175	0
1.96	3.4512	0
1.97	3.45065	0
1.98	3.4501	0
1.99	3.44955	0
2	3.449	0
2.01	3.448868	0
2.02	3.448736	0
2.03	3.448604	0
2.04	3.448472	0
2.05	3.44834	0
2.06	3.448208	0
2.07	3.448076	0
2.08	3.447944	0
2.09	3.447812	0
2.1	3.44768	0
2.11	3.447548	0
2.12	3.447416	0
2.13	3.447284	0
2.14	3.447152	0
2.15	3.44702	0
2.16	3.446888	0
2.17	3.446756	0
2.18	3.446624	0
2.19	3.446492	0
2.2	3.44636	0
2.21	3.446228	0
2.22	3.446096	0
2.23	3.445964	0
2.24	3.445832	0
2.25	3.4457	0
2.26	3.445568	0
2.27	3.445436	0
2.28	3.445304	0
2.29	3.445172	0
2.3	3.44504	0
2.31	3.444908	0
2.32	3.444776	0
2.33	3.444644	0
2.34	3.444512	0
2.35	3.44438	0
2.36	3.444248	0
2.37	3.444116	0
2.38	3.443984	0
2.39	3.443852	0
2.4	3.44372	0
2.41	3.443588	0
2.42	3.443456	0
2.43	3.443324	0
2.44	3.443192	0
2.45	3.44306	0
2.46	3.442928	0
2.47	3.442796	0
2.48	3.442664	0
2.49	3.442532	0
2.5	3.4424	0
